pit_id,entry_id,lap,stint_from,stint_to,stationary_time_s,errors,error_time_s
2022_SPA_CATALU_RIC_04,2022_SPA_CATALU_RIC,56,S,H,16.329,False,0.0
2022_MON_MONACO_VER_01,2022_MON_MONACO_VER,15,H,M,18.379,False,0.0
2022_MON_MONACO_VER_02,2022_MON_MONACO_VER,40,M,S,17.392,False,0.0
2022_MON_MONACO_VER_03,2022_MON_MONACO_VER,66,H,H,22.007,False,0.0
2022_MON_MONACO_PER_01,2022_MON_MONACO_PER,15,M,S,17.281,False,0.0
2022_MON_MONACO_PER_02,2022_MON_MONACO_PER,66,M,H,19.562,False,0.0
2022_MON_MONACO_HAM_01,2022_MON_MONACO_HAM,15,S,H,20.5,False,0.0
2022_MON_MONACO_HAM_02,2022_MON_MONACO_HAM,32,M,H,21.046,False,0.0
2022_MON_MONACO_HAM_03,2022_MON_MONACO_HAM,49,H,H,15.626,False,0.0
2022_MON_MONACO_HAM_04,2022_MON_MONACO_HAM,66,S,S,17.27,False,0.0
2022_MON_MONACO_RUS_01,2022_MON_MONACO_RUS,15,S,S,17.874,False,0.0
2022_MON_MONACO_RUS_02,2022_MON_MONACO_RUS,32,S,S,17.274,False,0.0
2022_MON_MONACO_RUS_03,2022_MON_MONACO_RUS,49,M,M,23.261,False,0.0
2022_MON_MONACO_RUS_04,2022_MON_MONACO_RUS,66,H,S,24.055,False,0.0
2022_MON_MONACO_LEC_01,2022_MON_MONACO_LEC,15,S,H,16.305,False,0.0
2022_MON_MONACO_LEC_02,2022_MON_MONACO_LEC,32,H,S,17.174,True,3.308
2022_MON_MONACO_LEC_03,2022_MON_MONACO_LEC,49,M,S,22.79,False,0.0
2022_MON_MONACO_LEC_04,2022_MON_MONACO_LEC,66,H,H,20.664,False,0.0
2022_MON_MONACO_SAI_01,2022_MON_MONACO_SAI,15,S,M,13.74,False,0.0
2022_MON_MONACO_SAI_02,2022_MON_MONACO_SAI,66,M,M,18.135,False,0.0
2022_MON_MONACO_NOR_01,2022_MON_MONACO_NOR,15,S,S,16.928,False,0.0
2022_MON_MONACO_NOR_02,2022_MON_MONACO_NOR,66,M,S,17.604,False,0.0
2022_MON_MONACO_PIA_01,2022_MON_MONACO_PIA,15,M,M,20.656,False,0.0
2022_MON_MONACO_PIA_02,2022_MON_MONACO_PIA,40,S,H,14.614,False,0.0
2022_MON_MONACO_PIA_03,2022_MON_MONACO_PIA,66,S,S,17.924,False,0.0
2022_MON_MONACO_ALO_01,2022_MON_MONACO_ALO,15,H,M,14.929,False,0.0
2022_MON_MONACO_ALO_02,2022_MON_MONACO_ALO,40,M,H,22.785,False,0.0
2022_MON_MONACO_ALO_03,2022_MON_MONACO_ALO,66,S,M,17.912,False,0.0
2022_MON_MONACO_STR_01,2022_MON_MONACO_STR,15,S,H,18.51,False,0.0
2022_MON_MONACO_STR_02,2022_MON_MONACO_STR,40,H,S,16.865,False,0.0
2022_MON_MONACO_STR_03,2022_MON_MONACO_STR,66,H,M,19.981,False,0.0
2022_MON_MONACO_OCO_01,2022_MON_MONACO_OCO,15,M,M,12.82,False,0.0
2022_MON_MONACO_OCO_02,2022_MON_MONACO_OCO,66,M,M,22.164,False,0.0
2022_MON_MONACO_GAS_01,2022_MON_MONACO_GAS,15,S,H,23.568,False,0.0
2022_MON_MONACO_GAS_02,2022_MON_MONACO_GAS,40,H,M,22.344,True,3.865
2022_MON_MONACO_GAS_03,2022_MON_MONACO_GAS,66,M,M,18.228,False,0.0
2022_MON_MONACO_ALB_01,2022_MON_MONACO_ALB,15,S,S,19.029,False,0.0
2022_MON_MONACO_ALB_02,2022_MON_MONACO_ALB,40,H,M,21.828,False,0.0
2022_MON_MONACO_ALB_03,2022_MON_MONACO_ALB,66,S,S,17.171,False,0.0
2022_MON_MONACO_TSU_01,2022_MON_MONACO_TSU,15,H,S,21.355,False,0.0
2022_MON_MONACO_TSU_02,2022_MON_MONACO_TSU,66,M,S,16.701,False,0.0
2022_MON_MONACO_HUL_01,2022_MON_MONACO_HUL,15,H,H,21.366,False,0.0
2022_MON_MONACO_HUL_02,2022_MON_MONACO_HUL,66,H,S,21.972,True,6.929
2022_MON_MONACO_BOT_01,2022_MON_MONACO_BOT,15,M,H,15.681,False,0.0
2022_MON_MONACO_BOT_02,2022_MON_MONACO_BOT,40,M,H,21.066,False,0.0
2022_MON_MONACO_BOT_03,2022_MON_MONACO_BOT,66,M,S,15.319,False,0.0
2022_MON_MONACO_MAG_01,2022_MON_MONACO_MAG,15,H,S,28.213,True,7.155
2022_MON_MONACO_MAG_02,2022_MON_MONACO_MAG,40,M,H,28.443,False,0.0
2022_MON_MONACO_MAG_03,2022_MON_MONACO_MAG,66,S,H,22.17,False,0.0
2022_MON_MONACO_ZHO_01,2022_MON_MONACO_ZHO,15,M,M,18.421,False,0.0
2022_MON_MONACO_ZHO_02,2022_MON_MONACO_ZHO,40,M,S,16.134,True,3.271
2022_MON_MONACO_ZHO_03,2022_MON_MONACO_ZHO,66,M,M,16.838,False,0.0
2022_MON_MONACO_SAR_01,2022_MON_MONACO_SAR,15,S,H,19.561,False,0.0
2022_MON_MONACO_SAR_02,2022_MON_MONACO_SAR,40,H,M,17.202,False,0.0
2022_MON_MONACO_SAR_03,2022_MON_MONACO_SAR,66,H,M,19.514,False,0.0
2022_MON_MONACO_LAW_01,2022_MON_MONACO_LAW,15,M,M,21.703,True,4.205
2022_MON_MONACO_LAW_02,2022_MON_MONACO_LAW,66,H,H,20.379,False,0.0
2022_MEX_MEXICO_VER_01,2022_MEX_MEXICO_VER,14,S,S,25.395,False,0.0
2022_MEX_MEXICO_VER_02,2022_MEX_MEXICO_VER,37,H,S,18.3,False,0.0
2022_MEX_MEXICO_VER_03,2022_MEX_MEXICO_VER,60,S,S,17.94,False,0.0
2022_MEX_MEXICO_PER_01,2022_MEX_MEXICO_PER,14,S,H,26.912,False,0.0
2022_MEX_MEXICO_PER_02,2022_MEX_MEXICO_PER,60,S,M,16.745,False,0.0
2022_MEX_MEXICO_HAM_01,2022_MEX_MEXICO_HAM,14,M,S,17.668,False,0.0
2022_MEX_MEXICO_HAM_02,2022_MEX_MEXICO_HAM,29,S,H,23.331,False,0.0
2022_MEX_MEXICO_HAM_03,2022_MEX_MEXICO_HAM,44,M,H,24.115,False,0.0
2022_MEX_MEXICO_HAM_04,2022_MEX_MEXICO_HAM,60,M,H,22.598,False,0.0
2022_MEX_MEXICO_RUS_01,2022_MEX_MEXICO_RUS,14,M,M,16.013,False,0.0
2022_MEX_MEXICO_RUS_02,2022_MEX_MEXICO_RUS,60,M,H,20.048,False,0.0
2022_MEX_MEXICO_LEC_01,2022_MEX_MEXICO_LEC,14,H,S,21.858,False,0.0
2022_MEX_MEXICO_LEC_02,2022_MEX_MEXICO_LEC,37,M,H,18.933,False,0.0
2022_MEX_MEXICO_LEC_03,2022_MEX_MEXICO_LEC,60,M,S,26.658,False,0.0
2022_MEX_MEXICO_SAI_01,2022_MEX_MEXICO_SAI,14,S,S,21.417,True,3.048
2022_MEX_MEXICO_SAI_02,2022_MEX_MEXICO_SAI,29,M,S,23.932,True,3.621
2022_MEX_MEXICO_SAI_03,2022_MEX_MEXICO_SAI,44,S,M,13.617,False,0.0
2022_MEX_MEXICO_SAI_04,2022_MEX_MEXICO_SAI,60,H,H,16.817,False,0.0
2022_MEX_MEXICO_NOR_01,2022_MEX_MEXICO_NOR,14,H,S,19.639,False,0.0
2022_MEX_MEXICO_NOR_02,2022_MEX_MEXICO_NOR,60,M,M,19.893,False,0.0
2022_MEX_MEXICO_PIA_01,2022_MEX_MEXICO_PIA,14,M,H,23.188,False,0.0
2022_MEX_MEXICO_PIA_02,2022_MEX_MEXICO_PIA,29,S,H,19.339,False,0.0
2022_MEX_MEXICO_PIA_03,2022_MEX_MEXICO_PIA,44,H,H,21.257,False,0.0
2022_MEX_MEXICO_PIA_04,2022_MEX_MEXICO_PIA,60,M,M,13.325,False,0.0
2022_MEX_MEXICO_ALO_01,2022_MEX_MEXICO_ALO,14,S,H,17.893,False,0.0
2022_MEX_MEXICO_ALO_02,2022_MEX_MEXICO_ALO,60,M,H,17.04,False,0.0
2022_MEX_MEXICO_STR_01,2022_MEX_MEXICO_STR,14,S,S,16.399,False,0.0
2022_MEX_MEXICO_STR_02,2022_MEX_MEXICO_STR,37,H,M,18.277,False,0.0
2022_MEX_MEXICO_STR_03,2022_MEX_MEXICO_STR,60,S,H,15.37,False,0.0
2022_MEX_MEXICO_OCO_01,2022_MEX_MEXICO_OCO,14,H,M,20.716,False,0.0
2022_MEX_MEXICO_OCO_02,2022_MEX_MEXICO_OCO,37,S,S,23.825,False,0.0
2022_MEX_MEXICO_OCO_03,2022_MEX_MEXICO_OCO,60,M,H,15.081,False,0.0
2022_MEX_MEXICO_GAS_01,2022_MEX_MEXICO_GAS,14,H,S,13.084,False,0.0
2022_MEX_MEXICO_GAS_02,2022_MEX_MEXICO_GAS,29,M,S,21.302,False,0.0
2022_MEX_MEXICO_GAS_03,2022_MEX_MEXICO_GAS,44,H,H,14.967,False,0.0
2022_MEX_MEXICO_GAS_04,2022_MEX_MEXICO_GAS,60,S,S,22.479,False,0.0
2022_MEX_MEXICO_ALB_01,2022_MEX_MEXICO_ALB,14,H,H,26.132,False,0.0
2022_MEX_MEXICO_ALB_02,2022_MEX_MEXICO_ALB,29,H,M,14.91,True,2.026
2022_MEX_MEXICO_ALB_03,2022_MEX_MEXICO_ALB,44,S,H,21.627,False,0.0
2022_MEX_MEXICO_ALB_04,2022_MEX_MEXICO_ALB,60,S,M,15.052,False,0.0
2022_MEX_MEXICO_TSU_01,2022_MEX_MEXICO_TSU,14,S,S,14.117,False,0.0
2022_MEX_MEXICO_TSU_02,2022_MEX_MEXICO_TSU,37,H,S,18.437,False,0.0
2022_MEX_MEXICO_TSU_03,2022_MEX_MEXICO_TSU,60,H,S,15.849,False,0.0
2022_MEX_MEXICO_HUL_01,2022_MEX_MEXICO_HUL,14,S,M,16.198,False,0.0
2022_MEX_MEXICO_HUL_02,2022_MEX_MEXICO_HUL,29,S,H,17.728,False,0.0
2022_MEX_MEXICO_HUL_03,2022_MEX_MEXICO_HUL,44,H,H,16.596,False,0.0
2022_MEX_MEXICO_HUL_04,2022_MEX_MEXICO_HUL,60,S,S,17.395,False,0.0
2022_MEX_MEXICO_BOT_01,2022_MEX_MEXICO_BOT,14,H,H,18.727,False,0.0
2022_MEX_MEXICO_BOT_02,2022_MEX_MEXICO_BOT,37,S,M,20.458,False,0.0
2022_MEX_MEXICO_BOT_03,2022_MEX_MEXICO_BOT,60,S,H,16.264,False,0.0
2022_MEX_MEXICO_MAG_01,2022_MEX_MEXICO_MAG,14,S,H,20.428,False,0.0
2022_MEX_MEXICO_MAG_02,2022_MEX_MEXICO_MAG,37,H,S,23.232,False,0.0
2022_MEX_MEXICO_MAG_03,2022_MEX_MEXICO_MAG,60,H,M,17.074,False,0.0
2022_MEX_MEXICO_ZHO_01,2022_MEX_MEXICO_ZHO,14,S,H,32.301,True,3.871
2022_MEX_MEXICO_ZHO_02,2022_MEX_MEXICO_ZHO,37,S,M,22.259,False,0.0
2022_MEX_MEXICO_ZHO_03,2022_MEX_MEXICO_ZHO,60,M,S,15.068,False,0.0
2022_MEX_MEXICO_SAR_01,2022_MEX_MEXICO_SAR,14,H,S,27.166,True,4.094
2022_MEX_MEXICO_SAR_02,2022_MEX_MEXICO_SAR,60,M,M,17.455,False,0.0
2022_MEX_MEXICO_LAW_01,2022_MEX_MEXICO_LAW,14,S,H,21.074,False,0.0
2022_MEX_MEXICO_LAW_02,2022_MEX_MEXICO_LAW,60,M,M,13.33,False,0.0
2022_BEL_SPA-FR_VER_01,2022_BEL_SPA-FR_VER,8,H,S,19.094,False,0.0
2022_BEL_SPA-FR_PER_01,2022_BEL_SPA-FR_PER,8,S,S,16.064,False,0.0
2022_BEL_SPA-FR_PER_02,2022_BEL_SPA-FR_PER,37,S,M,26.161,True,7.099
2022_BEL_SPA-FR_HAM_01,2022_BEL_SPA-FR_HAM,8,S,M,17.693,False,0.0
2022_BEL_SPA-FR_HAM_02,2022_BEL_SPA-FR_HAM,37,M,M,14.16,False,0.0
2022_BEL_SPA-FR_RUS_01,2022_BEL_SPA-FR_RUS,8,M,H,17.911,False,0.0
2022_BEL_SPA-FR_RUS_02,2022_BEL_SPA-FR_RUS,37,M,H,21.581,False,0.0
2022_BEL_SPA-FR_LEC_01,2022_BEL_SPA-FR_LEC,8,S,S,17.53,False,0.0
2022_BEL_SPA-FR_SAI_01,2022_BEL_SPA-FR_SAI,8,M,H,19.073,False,0.0
2022_BEL_SPA-FR_SAI_02,2022_BEL_SPA-FR_SAI,23,H,M,17.365,False,0.0
2022_BEL_SPA-FR_SAI_03,2022_BEL_SPA-FR_SAI,37,S,H,20.638,False,0.0
2022_BEL_SPA-FR_NOR_01,2022_BEL_SPA-FR_NOR,8,M,M,16.293,False,0.0
2022_BEL_SPA-FR_NOR_02,2022_BEL_SPA-FR_NOR,37,S,S,15.702,False,0.0
2022_BEL_SPA-FR_PIA_01,2022_BEL_SPA-FR_PIA,8,S,S,23.778,True,7.481
2022_BEL_SPA-FR_PIA_02,2022_BEL_SPA-FR_PIA,37,S,H,12.396,False,0.0
2022_BEL_SPA-FR_ALO_01,2022_BEL_SPA-FR_ALO,8,H,M,16.594,False,0.0
2022_BEL_SPA-FR_ALO_02,2022_BEL_SPA-FR_ALO,37,M,H,22.601,False,0.0
2022_BEL_SPA-FR_STR_01,2022_BEL_SPA-FR_STR,8,M,S,19.643,True,4.239
2022_BEL_SPA-FR_STR_02,2022_BEL_SPA-FR_STR,37,H,S,15.648,False,0.0
2022_BEL_SPA-FR_OCO_01,2022_BEL_SPA-FR_OCO,8,H,S,14.666,False,0.0
2022_BEL_SPA-FR_OCO_02,2022_BEL_SPA-FR_OCO,37,M,S,19.229,True,3.102
2022_BEL_SPA-FR_GAS_01,2022_BEL_SPA-FR_GAS,8,S,S,18.49,False,0.0
2022_BEL_SPA-FR_GAS_02,2022_BEL_SPA-FR_GAS,37,S,M,20.075,False,0.0
2022_BEL_SPA-FR_ALB_01,2022_BEL_SPA-FR_ALB,8,H,M,15.226,False,0.0
2022_BEL_SPA-FR_ALB_02,2022_BEL_SPA-FR_ALB,37,S,H,17.126,False,0.0
2022_BEL_SPA-FR_TSU_01,2022_BEL_SPA-FR_TSU,8,S,S,16.772,False,0.0
2022_BEL_SPA-FR_TSU_02,2022_BEL_SPA-FR_TSU,37,S,M,14.633,False,0.0
2022_BEL_SPA-FR_HUL_01,2022_BEL_SPA-FR_HUL,8,H,S,18.223,False,0.0
2022_BEL_SPA-FR_HUL_02,2022_BEL_SPA-FR_HUL,37,M,S,26.266,False,0.0
2022_BEL_SPA-FR_BOT_01,2022_BEL_SPA-FR_BOT,8,H,S,29.388,True,2.468
2022_BEL_SPA-FR_BOT_02,2022_BEL_SPA-FR_BOT,37,M,M,24.027,False,0.0
2022_BEL_SPA-FR_MAG_01,2022_BEL_SPA-FR_MAG,8,H,S,20.112,False,0.0
2022_BEL_SPA-FR_MAG_02,2022_BEL_SPA-FR_MAG,37,M,S,14.897,False,0.0
2022_BEL_SPA-FR_ZHO_01,2022_BEL_SPA-FR_ZHO,8,H,H,21.698,False,0.0
2022_BEL_SPA-FR_ZHO_02,2022_BEL_SPA-FR_ZHO,23,S,S,15.757,False,0.0
2022_BEL_SPA-FR_ZHO_03,2022_BEL_SPA-FR_ZHO,37,M,M,18.969,False,0.0
2022_BEL_SPA-FR_SAR_01,2022_BEL_SPA-FR_SAR,8,H,H,23.166,False,0.0
2022_BEL_SPA-FR_LAW_01,2022_BEL_SPA-FR_LAW,8,H,H,17.466,False,0.0
2022_BEL_SPA-FR_LAW_02,2022_BEL_SPA-FR_LAW,37,M,H,15.934,False,0.0
2022_ITA_IMOLA_VER_01,2022_ITA_IMOLA_VER,12,S,S,20.89,False,0.0
2022_ITA_IMOLA_VER_02,2022_ITA_IMOLA_VER,53,M,M,19.319,False,0.0
2022_ITA_IMOLA_PER_01,2022_ITA_IMOLA_PER,12,S,M,21.68,False,0.0
2022_ITA_IMOLA_PER_02,2022_ITA_IMOLA_PER,53,S,S,25.882,False,0.0
2022_ITA_IMOLA_HAM_01,2022_ITA_IMOLA_HAM,12,S,H,15.402,False,0.0
2022_ITA_IMOLA_HAM_02,2022_ITA_IMOLA_HAM,53,M,H,29.167,False,0.0
2022_ITA_IMOLA_RUS_01,2022_ITA_IMOLA_RUS,12,S,M,14.187,False,0.0
2022_ITA_IMOLA_RUS_02,2022_ITA_IMOLA_RUS,53,S,S,21.659,False,0.0
2022_ITA_IMOLA_LEC_01,2022_ITA_IMOLA_LEC,12,S,M,24.258,True,7.688
2022_ITA_IMOLA_LEC_02,2022_ITA_IMOLA_LEC,53,H,M,16.554,False,0.0
2022_ITA_IMOLA_SAI_01,2022_ITA_IMOLA_SAI,12,H,H,23.127,False,0.0
2022_ITA_IMOLA_SAI_02,2022_ITA_IMOLA_SAI,53,H,H,21.269,False,0.0
2022_ITA_IMOLA_NOR_01,2022_ITA_IMOLA_NOR,12,S,H,16.806,False,0.0
2022_ITA_IMOLA_NOR_02,2022_ITA_IMOLA_NOR,53,M,M,15.821,False,0.0
2022_ITA_IMOLA_PIA_01,2022_ITA_IMOLA_PIA,12,M,H,19.232,False,0.0
2022_ITA_IMOLA_PIA_02,2022_ITA_IMOLA_PIA,53,H,S,16.875,False,0.0
2022_ITA_IMOLA_ALO_01,2022_ITA_IMOLA_ALO,12,M,S,16.271,False,0.0
2022_ITA_IMOLA_ALO_02,2022_ITA_IMOLA_ALO,53,M,S,14.624,False,0.0
2022_ITA_IMOLA_STR_01,2022_ITA_IMOLA_STR,12,S,M,19.805,False,0.0
2022_ITA_IMOLA_OCO_01,2022_ITA_IMOLA_OCO,12,M,H,13.942,False,0.0
2022_ITA_IMOLA_GAS_01,2022_ITA_IMOLA_GAS,12,S,M,20.995,False,0.0
2022_ITA_IMOLA_ALB_01,2022_ITA_IMOLA_ALB,12,S,H,20.112,False,0.0
2022_ITA_IMOLA_ALB_02,2022_ITA_IMOLA_ALB,53,H,H,18.765,False,0.0
2022_ITA_IMOLA_TSU_01,2022_ITA_IMOLA_TSU,12,S,S,18.65,False,0.0
2022_ITA_IMOLA_TSU_02,2022_ITA_IMOLA_TSU,53,S,H,17.667,False,0.0
2022_ITA_IMOLA_HUL_01,2022_ITA_IMOLA_HUL,12,M,M,17.378,False,0.0
2022_ITA_IMOLA_HUL_02,2022_ITA_IMOLA_HUL,53,M,M,18.346,False,0.0
2022_ITA_IMOLA_BOT_01,2022_ITA_IMOLA_BOT,12,H,H,14.386,False,0.0
2022_ITA_IMOLA_BOT_02,2022_ITA_IMOLA_BOT,53,S,H,22.804,False,0.0
2022_ITA_IMOLA_MAG_01,2022_ITA_IMOLA_MAG,12,M,S,17.21,False,0.0
2022_ITA_IMOLA_ZHO_01,2022_ITA_IMOLA_ZHO,12,H,S,22.413,False,0.0
2022_ITA_IMOLA_ZHO_02,2022_ITA_IMOLA_ZHO,53,M,S,19.635,False,0.0
2022_ITA_IMOLA_SAR_01,2022_ITA_IMOLA_SAR,12,M,H,18.238,False,0.0
2022_ITA_IMOLA_SAR_02,2022_ITA_IMOLA_SAR,53,M,S,17.421,False,0.0
2022_ITA_IMOLA_LAW_01,2022_ITA_IMOLA_LAW,12,S,M,17.663,False,0.0
2022_ITA_IMOLA_LAW_02,2022_ITA_IMOLA_LAW,53,S,M,24.671,False,0.0
2022_AUS_RED BU_VER_01,2022_AUS_RED BU_VER,14,M,M,19.848,False,0.0
2022_AUS_RED BU_VER_02,2022_AUS_RED BU_VER,60,M,M,25.602,False,0.0
2022_AUS_RED BU_PER_01,2022_AUS_RED BU_PER,14,H,H,20.77,False,0.0
2022_AUS_RED BU_PER_02,2022_AUS_RED BU_PER,37,H,H,17.693,False,0.0
2022_AUS_RED BU_PER_03,2022_AUS_RED BU_PER,60,S,M,17.51,False,0.0
2022_AUS_RED BU_RIC_01,2022_AUS_RED BU_RIC,14,H,S,17.044,False,0.0
2022_AUS_RED BU_RIC_02,2022_AUS_RED BU_RIC,60,S,S,15.655,False,0.0
2022_AUS_RED BU_RUS_01,2022_AUS_RED BU_RUS,14,M,S,18.071,False,0.0
2022_AUS_RED BU_RUS_02,2022_AUS_RED BU_RUS,60,S,H,18.325,False,0.0
2022_AUS_RED BU_RIC_01,2022_AUS_RED BU_RIC,14,H,H,15.794,False,0.0
2022_AUS_RED BU_RIC_02,2022_AUS_RED BU_RIC,60,S,M,13.702,False,0.0
2022_AUS_RED BU_SAI_01,2022_AUS_RED BU_SAI,14,H,H,27.817,False,0.0
2022_AUS_RED BU_SAI_02,2022_AUS_RED BU_SAI,60,H,S,18.797,False,0.0
2022_AUS_RED BU_DRI_01,2022_AUS_RED BU_DRI,14,S,H,17.079,False,0.0
2022_AUS_RED BU_DRI_02,2022_AUS_RED BU_DRI,37,H,H,24.563,False,0.0
2022_AUS_RED BU_DRI_03,2022_AUS_RED BU_DRI,60,H,M,20.825,False,0.0
2022_AUS_RED BU_PIA_01,2022_AUS_RED BU_PIA,14,H,S,19.247,False,0.0
2022_AUS_RED BU_PIA_02,2022_AUS_RED BU_PIA,37,H,S,21.835,False,0.0
2022_AUS_RED BU_PIA_03,2022_AUS_RED BU_PIA,60,M,M,19.519,False,0.0
2022_AUS_RED BU_ALO_01,2022_AUS_RED BU_ALO,14,M,M,14.693,False,0.0
2022_AUS_RED BU_STR_01,2022_AUS_RED BU_STR,14,S,S,19.681,False,0.0
2022_AUS_RED BU_STR_02,2022_AUS_RED BU_STR,60,H,S,14.825,False,0.0
2022_AUS_RED BU_OCO_01,2022_AUS_RED BU_OCO,14,S,H,16.903,False,0.0
2022_AUS_RED BU_OCO_02,2022_AUS_RED BU_OCO,37,H,S,19.37,False,0.0
2022_AUS_RED BU_OCO_03,2022_AUS_RED BU_OCO,60,S,M,16.74,False,0.0
2022_AUS_RED BU_RIC_01,2022_AUS_RED BU_RIC,14,M,M,20.392,False,0.0
2022_AUS_RED BU_RIC_02,2022_AUS_RED BU_RIC,60,H,H,25.622,True,7.649
2022_AUS_RED BU_ALB_01,2022_AUS_RED BU_ALB,14,M,M,15.601,False,0.0
2022_AUS_RED BU_ALB_02,2022_AUS_RED BU_ALB,60,S,S,20.081,False,0.0
2022_AUS_RED BU_TSU_01,2022_AUS_RED BU_TSU,14,H,M,18.397,False,0.0
2022_AUS_RED BU_MSC_01,2022_AUS_RED BU_MSC,14,M,H,18.235,False,0.0
2022_AUS_RED BU_MSC_02,2022_AUS_RED BU_MSC,37,M,M,18.762,False,0.0
2022_AUS_RED BU_MSC_03,2022_AUS_RED BU_MSC,60,S,S,23.874,False,0.0
2022_AUS_RED BU_DEV_01,2022_AUS_RED BU_DEV,14,H,M,22.926,True,4.773
2022_AUS_RED BU_MAG_01,2022_AUS_RED BU_MAG,14,H,H,22.404,False,0.0
2022_AUS_RED BU_MAG_02,2022_AUS_RED BU_MAG,60,M,M,19.076,False,0.0
2022_AUS_RED BU_ZHO_01,2022_AUS_RED BU_ZHO,14,S,H,21.283,True,4.299
2022_AUS_RED BU_ZHO_02,2022_AUS_RED BU_ZHO,60,S,M,26.545,False,0.0
2022_AUS_RED BU_RIC_01,2022_AUS_RED BU_RIC,14,M,H,19.371,False,0.0
2022_AUS_RED BU_RIC_02,2022_AUS_RED BU_RIC,60,S,S,17.746,False,0.0
2022_AUS_RED BU_MSC_01,2022_AUS_RED BU_MSC,14,S,M,14.422,False,0.0
2022_AUS_RED BU_MSC_02,2022_AUS_RED BU_MSC,60,S,S,22.459,False,0.0
2022_USA_AUSTIN_VER_01,2022_USA_AUSTIN_VER,11,H,M,17.431,False,0.0
2022_USA_AUSTIN_VER_02,2022_USA_AUSTIN_VER,47,M,S,17.064,False,0.0
2022_USA_AUSTIN_PER_01,2022_USA_AUSTIN_PER,11,H,S,17.753,False,0.0
2022_USA_AUSTIN_HAM_01,2022_USA_AUSTIN_HAM,11,M,S,21.626,True,5.625
2022_USA_AUSTIN_HAM_02,2022_USA_AUSTIN_HAM,29,S,S,27.122,False,0.0
2022_USA_AUSTIN_HAM_03,2022_USA_AUSTIN_HAM,47,H,H,20.512,False,0.0
2022_USA_AUSTIN_RUS_01,2022_USA_AUSTIN_RUS,11,M,M,11.811,False,0.0
2022_USA_AUSTIN_RUS_02,2022_USA_AUSTIN_RUS,29,M,S,16.96,False,0.0
2022_USA_AUSTIN_RUS_03,2022_USA_AUSTIN_RUS,47,M,M,17.486,False,0.0
2022_USA_AUSTIN_LEC_01,2022_USA_AUSTIN_LEC,11,M,M,14.833,False,0.0
2022_USA_AUSTIN_LEC_02,2022_USA_AUSTIN_LEC,47,M,M,17.692,False,0.0
2022_USA_AUSTIN_SAI_01,2022_USA_AUSTIN_SAI,11,H,H,22.987,False,0.0
2022_USA_AUSTIN_SAI_02,2022_USA_AUSTIN_SAI,47,H,M,14.669,False,0.0
2022_USA_AUSTIN_NOR_01,2022_USA_AUSTIN_NOR,11,M,S,17.569,False,0.0
2022_USA_AUSTIN_NOR_02,2022_USA_AUSTIN_NOR,29,S,S,19.536,False,0.0
2022_USA_AUSTIN_NOR_03,2022_USA_AUSTIN_NOR,47,H,H,25.095,False,0.0
2022_USA_AUSTIN_PIA_01,2022_USA_AUSTIN_PIA,11,H,H,25.428,True,2.761
2022_USA_AUSTIN_PIA_02,2022_USA_AUSTIN_PIA,47,H,M,17.389,False,0.0
2022_USA_AUSTIN_ALO_01,2022_USA_AUSTIN_ALO,11,M,S,21.274,False,0.0
2022_USA_AUSTIN_ALO_02,2022_USA_AUSTIN_ALO,47,S,H,18.069,False,0.0
2022_USA_AUSTIN_STR_01,2022_USA_AUSTIN_STR,11,H,S,23.363,False,0.0
2022_USA_AUSTIN_STR_02,2022_USA_AUSTIN_STR,29,M,M,15.231,False,0.0
2022_USA_AUSTIN_STR_03,2022_USA_AUSTIN_STR,47,H,S,17.574,False,0.0
2022_USA_AUSTIN_OCO_01,2022_USA_AUSTIN_OCO,11,S,M,15.088,False,0.0
2022_USA_AUSTIN_OCO_02,2022_USA_AUSTIN_OCO,47,H,H,13.749,False,0.0
2022_USA_AUSTIN_GAS_01,2022_USA_AUSTIN_GAS,11,H,H,23.67,False,0.0
2022_USA_AUSTIN_GAS_02,2022_USA_AUSTIN_GAS,47,M,M,21.854,True,5.323
2022_USA_AUSTIN_ALB_01,2022_USA_AUSTIN_ALB,11,M,M,25.158,True,5.802
2022_USA_AUSTIN_ALB_02,2022_USA_AUSTIN_ALB,47,M,S,18.883,False,0.0
2022_USA_AUSTIN_TSU_01,2022_USA_AUSTIN_TSU,11,S,S,14.805,False,0.0
2022_USA_AUSTIN_TSU_02,2022_USA_AUSTIN_TSU,47,S,H,16.088,False,0.0
2022_USA_AUSTIN_HUL_01,2022_USA_AUSTIN_HUL,11,M,H,14.108,False,0.0
2022_USA_AUSTIN_HUL_02,2022_USA_AUSTIN_HUL,29,M,H,16.875,False,0.0
2022_USA_AUSTIN_HUL_03,2022_USA_AUSTIN_HUL,47,M,S,24.265,False,0.0
2022_USA_AUSTIN_BOT_01,2022_USA_AUSTIN_BOT,11,H,H,15.28,False,0.0
2022_USA_AUSTIN_BOT_02,2022_USA_AUSTIN_BOT,47,H,S,16.692,True,3.158
2022_USA_AUSTIN_MAG_01,2022_USA_AUSTIN_MAG,11,H,M,22.411,False,0.0
2022_USA_AUSTIN_MAG_02,2022_USA_AUSTIN_MAG,29,H,S,25.251,True,4.388
2022_USA_AUSTIN_MAG_03,2022_USA_AUSTIN_MAG,47,H,S,21.884,False,0.0
