odds_id,race_id,driver_id,snapshot,decimal_odds,overround,implied_prob
2021_BRA_INTERL_VER_POST,2021_BRA_INTERL,VER,post_quali,15.3782,1.0372,0.065027
2021_BRA_INTERL_PER_PRE,2021_BRA_INTERL,PER,pre,11.9954,1.0625,0.083365
2021_BRA_INTERL_PER_POST,2021_BRA_INTERL,PER,post_quali,11.8939,1.0372,0.084077
2021_BRA_INTERL_HAM_PRE,2021_BRA_INTERL,HAM,pre,36.9508,1.0625,0.027063
2021_BRA_INTERL_HAM_POST,2021_BRA_INTERL,HAM,post_quali,40.4924,1.0372,0.024696
2021_BRA_INTERL_RUS_PRE,2021_BRA_INTERL,RUS,pre,31.7642,1.0625,0.031482
2021_BRA_INTERL_RUS_POST,2021_BRA_INTERL,RUS,post_quali,33.5267,1.0372,0.029827
2021_BRA_INTERL_LEC_PRE,2021_BRA_INTERL,LEC,pre,153.5155,1.0625,0.006514
2021_BRA_INTERL_LEC_POST,2021_BRA_INTERL,LEC,post_quali,181.3237,1.0372,0.005515
2021_BRA_INTERL_SAI_PRE,2021_BRA_INTERL,SAI,pre,62.3364,1.0625,0.016042
2021_BRA_INTERL_SAI_POST,2021_BRA_INTERL,SAI,post_quali,70.0378,1.0372,0.014278
2021_BRA_INTERL_NOR_PRE,2021_BRA_INTERL,NOR,pre,47.4789,1.0625,0.021062
2021_BRA_INTERL_NOR_POST,2021_BRA_INTERL,NOR,post_quali,52.6815,1.0372,0.018982
2021_BRA_INTERL_PIA_PRE,2021_BRA_INTERL,PIA,pre,87.2676,1.0625,0.011459
2021_BRA_INTERL_PIA_POST,2021_BRA_INTERL,PIA,post_quali,100.5328,1.0372,0.009947
2021_BRA_INTERL_ALO_PRE,2021_BRA_INTERL,ALO,pre,7.1543,1.0625,0.139777
2021_BRA_INTERL_ALO_POST,2021_BRA_INTERL,ALO,post_quali,6.9185,1.0372,0.14454
2021_BRA_INTERL_STR_PRE,2021_BRA_INTERL,STR,pre,9.3191,1.0625,0.107307
2021_BRA_INTERL_STR_POST,2021_BRA_INTERL,STR,post_quali,9.1253,1.0372,0.109585
2021_BRA_INTERL_OCO_PRE,2021_BRA_INTERL,OCO,pre,34.3536,1.0625,0.029109
2021_BRA_INTERL_OCO_POST,2021_BRA_INTERL,OCO,post_quali,36.7161,1.0372,0.027236
2021_BRA_INTERL_GAS_PRE,2021_BRA_INTERL,GAS,pre,26.2405,1.0625,0.038109
2021_BRA_INTERL_GAS_POST,2021_BRA_INTERL,GAS,post_quali,27.3523,1.0372,0.03656
2021_BRA_INTERL_ALB_PRE,2021_BRA_INTERL,ALB,pre,119.2037,1.0625,0.008389
2021_BRA_INTERL_ALB_POST,2021_BRA_INTERL,ALB,post_quali,142.572,1.0372,0.007014
2021_BRA_INTERL_TSU_PRE,2021_BRA_INTERL,TSU,pre,116.9317,1.0625,0.008552
2021_BRA_INTERL_TSU_POST,2021_BRA_INTERL,TSU,post_quali,136.3884,1.0372,0.007332
2021_BRA_INTERL_HUL_PRE,2021_BRA_INTERL,HUL,pre,12.6496,1.0625,0.079054
2021_BRA_INTERL_HUL_POST,2021_BRA_INTERL,HUL,post_quali,12.0808,1.0372,0.082776
2021_BRA_INTERL_BOT_PRE,2021_BRA_INTERL,BOT,pre,29.8329,1.0625,0.03352
2021_BRA_INTERL_BOT_POST,2021_BRA_INTERL,BOT,post_quali,30.7106,1.0372,0.032562
2021_BRA_INTERL_MAG_PRE,2021_BRA_INTERL,MAG,pre,76.4643,1.0625,0.013078
2021_BRA_INTERL_MAG_POST,2021_BRA_INTERL,MAG,post_quali,86.9943,1.0372,0.011495
2021_BRA_INTERL_ZHO_PRE,2021_BRA_INTERL,ZHO,pre,39.3996,1.0625,0.025381
2021_BRA_INTERL_ZHO_POST,2021_BRA_INTERL,ZHO,post_quali,42.6385,1.0372,0.023453
2021_BRA_INTERL_SAR_PRE,2021_BRA_INTERL,SAR,pre,13.1778,1.0625,0.075885
2021_BRA_INTERL_SAR_POST,2021_BRA_INTERL,SAR,post_quali,13.2305,1.0372,0.075583
2021_BRA_INTERL_LAW_PRE,2021_BRA_INTERL,LAW,pre,5.5946,1.0625,0.178743
2021_BRA_INTERL_LAW_POST,2021_BRA_INTERL,LAW,post_quali,5.2767,1.0372,0.189513
2021_AZE_BAKU_DRI_PRE,2021_AZE_BAKU,DRI,pre,22.989,1.0929,0.043499
2021_AZE_BAKU_DRI_POST,2021_AZE_BAKU,DRI,post_quali,22.4391,1.0335,0.044565
2021_AZE_BAKU_PER_PRE,2021_AZE_BAKU,PER,pre,10.2574,1.0929,0.097491
2021_AZE_BAKU_PER_POST,2021_AZE_BAKU,PER,post_quali,9.8465,1.0335,0.101559
2021_AZE_BAKU_HAM_PRE,2021_AZE_BAKU,HAM,pre,32.8569,1.0929,0.030435
2021_AZE_BAKU_HAM_POST,2021_AZE_BAKU,HAM,post_quali,33.1576,1.0335,0.030159
2021_AZE_BAKU_MSC_PRE,2021_AZE_BAKU,MSC,pre,42.9129,1.0929,0.023303
2021_AZE_BAKU_MSC_POST,2021_AZE_BAKU,MSC,post_quali,44.0335,1.0335,0.02271
2021_AZE_BAKU_RIC_PRE,2021_AZE_BAKU,RIC,pre,14.1048,1.0929,0.070898
2021_AZE_BAKU_RIC_POST,2021_AZE_BAKU,RIC,post_quali,17.3853,1.0335,0.05752
2021_AZE_BAKU_RIC_PRE,2021_AZE_BAKU,RIC,pre,14.1048,1.0929,0.070898
2021_AZE_BAKU_RIC_POST,2021_AZE_BAKU,RIC,post_quali,17.3853,1.0335,0.05752
2021_AZE_BAKU_NOR_PRE,2021_AZE_BAKU,NOR,pre,38.345,1.0929,0.026079
2021_AZE_BAKU_NOR_POST,2021_AZE_BAKU,NOR,post_quali,40.008,1.0335,0.024995
2021_AZE_BAKU_RIC_PRE,2021_AZE_BAKU,RIC,pre,14.1048,1.0929,0.070898
2021_AZE_BAKU_RIC_POST,2021_AZE_BAKU,RIC,post_quali,17.3853,1.0335,0.05752
2021_AZE_BAKU_ALO_PRE,2021_AZE_BAKU,ALO,pre,6.0697,1.0929,0.164752
2021_AZE_BAKU_ALO_POST,2021_AZE_BAKU,ALO,post_quali,5.6355,1.0335,0.177445
2021_AZE_BAKU_STR_PRE,2021_AZE_BAKU,STR,pre,8.1909,1.0929,0.122086
2021_AZE_BAKU_STR_POST,2021_AZE_BAKU,STR,post_quali,7.7328,1.0335,0.129319
2021_AZE_BAKU_OCO_PRE,2021_AZE_BAKU,OCO,pre,36.9563,1.0929,0.027059
2021_AZE_BAKU_OCO_POST,2021_AZE_BAKU,OCO,post_quali,39.2065,1.0335,0.025506
2021_AZE_BAKU_RIC_PRE,2021_AZE_BAKU,RIC,pre,14.1048,1.0929,0.070898
2021_AZE_BAKU_RIC_POST,2021_AZE_BAKU,RIC,post_quali,17.3853,1.0335,0.05752
2021_AZE_BAKU_DEV_PRE,2021_AZE_BAKU,DEV,pre,25.9929,1.0929,0.038472
2021_AZE_BAKU_DEV_POST,2021_AZE_BAKU,DEV,post_quali,29.4768,1.0335,0.033925
2021_AZE_BAKU_TSU_PRE,2021_AZE_BAKU,TSU,pre,114.3772,1.0929,0.008743
2021_AZE_BAKU_TSU_POST,2021_AZE_BAKU,TSU,post_quali,143.3486,1.0335,0.006976
2021_AZE_BAKU_RIC_PRE,2021_AZE_BAKU,RIC,pre,14.1048,1.0929,0.070898
2021_AZE_BAKU_RIC_POST,2021_AZE_BAKU,RIC,post_quali,17.3853,1.0335,0.05752
2021_AZE_BAKU_BOT_PRE,2021_AZE_BAKU,BOT,pre,32.079,1.0929,0.031173
2021_AZE_BAKU_BOT_POST,2021_AZE_BAKU,BOT,post_quali,31.838,1.0335,0.031409
2021_AZE_BAKU_MAG_PRE,2021_AZE_BAKU,MAG,pre,73.3407,1.0929,0.013635
2021_AZE_BAKU_MAG_POST,2021_AZE_BAKU,MAG,post_quali,80.4441,1.0335,0.012431
2021_AZE_BAKU_ZHO_PRE,2021_AZE_BAKU,ZHO,pre,41.7903,1.0929,0.023929
2021_AZE_BAKU_ZHO_POST,2021_AZE_BAKU,ZHO,post_quali,45.0796,1.0335,0.022183
2021_AZE_BAKU_DEV_PRE,2021_AZE_BAKU,DEV,pre,25.9929,1.0929,0.038472
2021_AZE_BAKU_DEV_POST,2021_AZE_BAKU,DEV,post_quali,29.4768,1.0335,0.033925
2021_AZE_BAKU_LAW_PRE,2021_AZE_BAKU,LAW,pre,5.3519,1.0929,0.18685
2021_AZE_BAKU_LAW_POST,2021_AZE_BAKU,LAW,post_quali,4.8869,1.0335,0.204628
2021_ABU_MARINA_VER_PRE,2021_ABU_MARINA,VER,pre,18.2555,1.0812,0.054778
2021_ABU_MARINA_VER_POST,2021_ABU_MARINA,VER,post_quali,18.3274,1.0669,0.054563
2021_ABU_MARINA_PER_PRE,2021_ABU_MARINA,PER,pre,12.7662,1.0812,0.078332
2021_ABU_MARINA_PER_POST,2021_ABU_MARINA,PER,post_quali,12.5,1.0669,0.08
2021_ABU_MARINA_HAM_PRE,2021_ABU_MARINA,HAM,pre,34.6656,1.0812,0.028847
2021_ABU_MARINA_HAM_POST,2021_ABU_MARINA,HAM,post_quali,37.5136,1.0669,0.026657
2021_ABU_MARINA_RUS_PRE,2021_ABU_MARINA,RUS,pre,26.4978,1.0812,0.037739
2021_ABU_MARINA_RUS_POST,2021_ABU_MARINA,RUS,post_quali,27.9658,1.0669,0.035758
2021_ABU_MARINA_LEC_PRE,2021_ABU_MARINA,LEC,pre,163.1055,1.0812,0.006131
2021_ABU_MARINA_LEC_POST,2021_ABU_MARINA,LEC,post_quali,195.0839,1.0669,0.005126
2021_ABU_MARINA_SAI_PRE,2021_ABU_MARINA,SAI,pre,44.4148,1.0812,0.022515
2021_ABU_MARINA_SAI_POST,2021_ABU_MARINA,SAI,post_quali,49.9002,1.0669,0.02004
2021_ABU_MARINA_NOR_PRE,2021_ABU_MARINA,NOR,pre,40.6157,1.0812,0.024621
2021_ABU_MARINA_NOR_POST,2021_ABU_MARINA,NOR,post_quali,45.0653,1.0669,0.02219
2021_ABU_MARINA_PIA_PRE,2021_ABU_MARINA,PIA,pre,77.5254,1.0812,0.012899
2021_ABU_MARINA_PIA_POST,2021_ABU_MARINA,PIA,post_quali,89.3017,1.0669,0.011198
2021_ABU_MARINA_ALO_PRE,2021_ABU_MARINA,ALO,pre,5.3097,1.0812,0.188336
2021_ABU_MARINA_ALO_POST,2021_ABU_MARINA,ALO,post_quali,5.0706,1.0669,0.197216
2021_ABU_MARINA_STR_PRE,2021_ABU_MARINA,STR,pre,10.1997,1.0812,0.098042
2021_ABU_MARINA_STR_POST,2021_ABU_MARINA,STR,post_quali,9.863,1.0669,0.101389
2021_ABU_MARINA_OCO_PRE,2021_ABU_MARINA,OCO,pre,37.0274,1.0812,0.027007
2021_ABU_MARINA_OCO_POST,2021_ABU_MARINA,OCO,post_quali,38.1141,1.0669,0.026237
2021_ABU_MARINA_GAS_PRE,2021_ABU_MARINA,GAS,pre,28.6311,1.0812,0.034927
2021_ABU_MARINA_GAS_POST,2021_ABU_MARINA,GAS,post_quali,30.5969,1.0669,0.032683
2021_ABU_MARINA_ALB_PRE,2021_ABU_MARINA,ALB,pre,152.765,1.0812,0.006546
2021_ABU_MARINA_ALB_POST,2021_ABU_MARINA,ALB,post_quali,178.1896,1.0669,0.005612
2021_ABU_MARINA_TSU_PRE,2021_ABU_MARINA,TSU,pre,139.9384,1.0812,0.007146
2021_ABU_MARINA_TSU_POST,2021_ABU_MARINA,TSU,post_quali,165.2619,1.0669,0.006051
2021_ABU_MARINA_HUL_PRE,2021_ABU_MARINA,HUL,pre,12.4884,1.0812,0.080074
2021_ABU_MARINA_HUL_POST,2021_ABU_MARINA,HUL,post_quali,13.0166,1.0669,0.076825
2021_ABU_MARINA_BOT_PRE,2021_ABU_MARINA,BOT,pre,34.4045,1.0812,0.029066
2021_ABU_MARINA_BOT_POST,2021_ABU_MARINA,BOT,post_quali,34.9748,1.0669,0.028592
2021_ABU_MARINA_MAG_PRE,2021_ABU_MARINA,MAG,pre,66.3042,1.0812,0.015082
2021_ABU_MARINA_MAG_POST,2021_ABU_MARINA,MAG,post_quali,75.4262,1.0669,0.013258
2021_ABU_MARINA_ZHO_PRE,2021_ABU_MARINA,ZHO,pre,56.5995,1.0812,0.017668
2021_ABU_MARINA_ZHO_POST,2021_ABU_MARINA,ZHO,post_quali,62.0155,1.0669,0.016125
2021_ABU_MARINA_SAR_PRE,2021_ABU_MARINA,SAR,pre,14.1575,1.0812,0.070634
2021_ABU_MARINA_SAR_POST,2021_ABU_MARINA,SAR,post_quali,14.0365,1.0669,0.071243
2021_ABU_MARINA_LAW_PRE,2021_ABU_MARINA,LAW,pre,6.2654,1.0812,0.159608
2021_ABU_MARINA_LAW_POST,2021_ABU_MARINA,LAW,post_quali,5.9089,1.0669,0.169236
2021_AUS_RED BU_VER_PRE,2021_AUS_RED BU,VER,pre,20.2671,1.0746,0.049341
2021_AUS_RED BU_VER_POST,2021_AUS_RED BU,VER,post_quali,21.4906,1.0303,0.046532
2021_AUS_RED BU_PER_PRE,2021_AUS_RED BU,PER,pre,11.5829,1.0746,0.086334
2021_AUS_RED BU_PER_POST,2021_AUS_RED BU,PER,post_quali,11.3947,1.0303,0.08776
2021_AUS_RED BU_HAM_PRE,2021_AUS_RED BU,HAM,pre,39.353,1.0746,0.025411
2021_AUS_RED BU_HAM_POST,2021_AUS_RED BU,HAM,post_quali,42.7844,1.0303,0.023373
2021_AUS_RED BU_RUS_PRE,2021_AUS_RED BU,RUS,pre,26.6567,1.0746,0.037514
2021_AUS_RED BU_RUS_POST,2021_AUS_RED BU,RUS,post_quali,29.3462,1.0303,0.034076
2021_AUS_RED BU_LEC_PRE,2021_AUS_RED BU,LEC,pre,130.039,1.0746,0.00769
2021_AUS_RED BU_LEC_POST,2021_AUS_RED BU,LEC,post_quali,148.6326,1.0303,0.006728
2021_AUS_RED BU_SAI_PRE,2021_AUS_RED BU,SAI,pre,65.6771,1.0746,0.015226
2021_AUS_RED BU_SAI_POST,2021_AUS_RED BU,SAI,post_quali,73.2118,1.0303,0.013659
2021_AUS_RED BU_NOR_PRE,2021_AUS_RED BU,NOR,pre,44.193,1.0746,0.022628
2021_AUS_RED BU_NOR_POST,2021_AUS_RED BU,NOR,post_quali,47.4496,1.0303,0.021075
2021_AUS_RED BU_PIA_PRE,2021_AUS_RED BU,PIA,pre,115.6069,1.0746,0.00865
2021_AUS_RED BU_PIA_POST,2021_AUS_RED BU,PIA,post_quali,133.7972,1.0303,0.007474
2021_AUS_RED BU_ALO_PRE,2021_AUS_RED BU,ALO,pre,5.4421,1.0746,0.183751
2021_AUS_RED BU_ALO_POST,2021_AUS_RED BU,ALO,post_quali,5.1567,1.0303,0.193924
2021_AUS_RED BU_STR_PRE,2021_AUS_RED BU,STR,pre,10.2889,1.0746,0.097192
2021_AUS_RED BU_STR_POST,2021_AUS_RED BU,STR,post_quali,9.996,1.0303,0.10004
2021_AUS_RED BU_OCO_PRE,2021_AUS_RED BU,OCO,pre,34.1297,1.0746,0.0293
2021_AUS_RED BU_OCO_POST,2021_AUS_RED BU,OCO,post_quali,35.7411,1.0303,0.027979
2021_AUS_RED BU_GAS_PRE,2021_AUS_RED BU,GAS,pre,31.7622,1.0746,0.031484
2021_AUS_RED BU_GAS_POST,2021_AUS_RED BU,GAS,post_quali,32.8483,1.0303,0.030443
2021_AUS_RED BU_ALB_PRE,2021_AUS_RED BU,ALB,pre,160.5394,1.0746,0.006229
2021_AUS_RED BU_ALB_POST,2021_AUS_RED BU,ALB,post_quali,188.1468,1.0303,0.005315
2021_AUS_RED BU_TSU_PRE,2021_AUS_RED BU,TSU,pre,123.64,1.0746,0.008088
2021_AUS_RED BU_TSU_POST,2021_AUS_RED BU,TSU,post_quali,148.5663,1.0303,0.006731
2021_AUS_RED BU_HUL_PRE,2021_AUS_RED BU,HUL,pre,15.1172,1.0746,0.06615
2021_AUS_RED BU_HUL_POST,2021_AUS_RED BU,HUL,post_quali,15.0584,1.0303,0.066408
2021_AUS_RED BU_BOT_PRE,2021_AUS_RED BU,BOT,pre,30.3481,1.0746,0.032951
2021_AUS_RED BU_BOT_POST,2021_AUS_RED BU,BOT,post_quali,30.9953,1.0303,0.032263
2021_AUS_RED BU_MAG_PRE,2021_AUS_RED BU,MAG,pre,90.2039,1.0746,0.011086
2021_AUS_RED BU_MAG_POST,2021_AUS_RED BU,MAG,post_quali,107.032,1.0303,0.009343
2021_AUS_RED BU_ZHO_PRE,2021_AUS_RED BU,ZHO,pre,63.5324,1.0746,0.01574
2021_AUS_RED BU_ZHO_POST,2021_AUS_RED BU,ZHO,post_quali,71.7103,1.0303,0.013945
2021_AUS_RED BU_SAR_PRE,2021_AUS_RED BU,SAR,pre,14.4806,1.0746,0.069058
2021_AUS_RED BU_SAR_POST,2021_AUS_RED BU,SAR,post_quali,14.6058,1.0303,0.068466
2021_AUS_RED BU_LAW_PRE,2021_AUS_RED BU,LAW,pre,5.0975,1.0746,0.196176
2021_AUS_RED BU_LAW_POST,2021_AUS_RED BU,LAW,post_quali,4.8908,1.0303,0.204465
2021_CHI_SHANGH_VER_PRE,2021_CHI_SHANGH,VER,pre,16.7006,1.1106,0.059878
2021_CHI_SHANGH_VER_POST,2021_CHI_SHANGH,VER,post_quali,16.6014,1.0499,0.060236
2021_CHI_SHANGH_PER_PRE,2021_CHI_SHANGH,PER,pre,9.8266,1.1106,0.101765
2021_CHI_SHANGH_PER_POST,2021_CHI_SHANGH,PER,post_quali,9.6467,1.0499,0.103662
2021_CHI_SHANGH_HAM_PRE,2021_CHI_SHANGH,HAM,pre,35.6303,1.1106,0.028066
2021_CHI_SHANGH_HAM_POST,2021_CHI_SHANGH,HAM,post_quali,37.7031,1.0499,0.026523
2021_CHI_SHANGH_RUS_PRE,2021_CHI_SHANGH,RUS,pre,30.8652,1.1106,0.032399
2021_CHI_SHANGH_RUS_POST,2021_CHI_SHANGH,RUS,post_quali,31.8542,1.0499,0.031393
2021_CHI_SHANGH_LEC_PRE,2021_CHI_SHANGH,LEC,pre,145.2433,1.1106,0.006885
2021_CHI_SHANGH_LEC_POST,2021_CHI_SHANGH,LEC,post_quali,174.1553,1.0499,0.005742
2021_CHI_SHANGH_SAI_PRE,2021_CHI_SHANGH,SAI,pre,74.3273,1.1106,0.013454
2021_CHI_SHANGH_SAI_POST,2021_CHI_SHANGH,SAI,post_quali,83.724,1.0499,0.011944
2021_CHI_SHANGH_NOR_PRE,2021_CHI_SHANGH,NOR,pre,46.0957,1.1106,0.021694
2021_CHI_SHANGH_NOR_POST,2021_CHI_SHANGH,NOR,post_quali,50.01,1.0499,0.019996
2021_CHI_SHANGH_PIA_PRE,2021_CHI_SHANGH,PIA,pre,94.0645,1.1106,0.010631
2021_CHI_SHANGH_PIA_POST,2021_CHI_SHANGH,PIA,post_quali,108.6366,1.0499,0.009205
2021_CHI_SHANGH_ALO_PRE,2021_CHI_SHANGH,ALO,pre,5.7904,1.1106,0.172699
2021_CHI_SHANGH_ALO_POST,2021_CHI_SHANGH,ALO,post_quali,5.4752,1.0499,0.182641
2021_CHI_SHANGH_STR_PRE,2021_CHI_SHANGH,STR,pre,9.9536,1.1106,0.100466
2021_CHI_SHANGH_STR_POST,2021_CHI_SHANGH,STR,post_quali,10.0188,1.0499,0.099812
2021_CHI_SHANGH_OCO_PRE,2021_CHI_SHANGH,OCO,pre,31.0627,1.1106,0.032193
2021_CHI_SHANGH_OCO_POST,2021_CHI_SHANGH,OCO,post_quali,34.5543,1.0499,0.02894
2021_CHI_SHANGH_GAS_PRE,2021_CHI_SHANGH,GAS,pre,33.7792,1.1106,0.029604
2021_CHI_SHANGH_GAS_POST,2021_CHI_SHANGH,GAS,post_quali,36.1925,1.0499,0.02763
2021_CHI_SHANGH_ALB_PRE,2021_CHI_SHANGH,ALB,pre,127.551,1.1106,0.00784
2021_CHI_SHANGH_ALB_POST,2021_CHI_SHANGH,ALB,post_quali,149.1647,1.0499,0.006704
2021_CHI_SHANGH_TSU_PRE,2021_CHI_SHANGH,TSU,pre,129.8533,1.1106,0.007701
2021_CHI_SHANGH_TSU_POST,2021_CHI_SHANGH,TSU,post_quali,153.7752,1.0499,0.006503
2021_CHI_SHANGH_HUL_PRE,2021_CHI_SHANGH,HUL,pre,13.3752,1.1106,0.074765
2021_CHI_SHANGH_HUL_POST,2021_CHI_SHANGH,HUL,post_quali,13.6323,1.0499,0.073355
2021_CHI_SHANGH_BOT_PRE,2021_CHI_SHANGH,BOT,pre,27.3538,1.1106,0.036558
2021_CHI_SHANGH_BOT_POST,2021_CHI_SHANGH,BOT,post_quali,28.5845,1.0499,0.034984
2021_CHI_SHANGH_MAG_PRE,2021_CHI_SHANGH,MAG,pre,110.2657,1.1106,0.009069
2021_CHI_SHANGH_MAG_POST,2021_CHI_SHANGH,MAG,post_quali,125.7545,1.0499,0.007952
2021_CHI_SHANGH_ZHO_PRE,2021_CHI_SHANGH,ZHO,pre,68.0133,1.1106,0.014703
2021_CHI_SHANGH_ZHO_POST,2021_CHI_SHANGH,ZHO,post_quali,74.7161,1.0499,0.013384
2021_CHI_SHANGH_SAR_PRE,2021_CHI_SHANGH,SAR,pre,14.7109,1.1106,0.067977
2021_CHI_SHANGH_SAR_POST,2021_CHI_SHANGH,SAR,post_quali,14.2623,1.0499,0.070115
2021_CHI_SHANGH_LAW_PRE,2021_CHI_SHANGH,LAW,pre,5.8257,1.1106,0.171653
2021_CHI_SHANGH_LAW_POST,2021_CHI_SHANGH,LAW,post_quali,5.5779,1.0499,0.17928
2021_BEL_SPA-FR_VER_PRE,2021_BEL_SPA-FR,VER,pre,18.1769,1.0627,0.055015
2021_BEL_SPA-FR_VER_POST,2021_BEL_SPA-FR,VER,post_quali,18.3766,1.0695,0.054417
2021_BEL_SPA-FR_PER_PRE,2021_BEL_SPA-FR,PER,pre,11.0575,1.0627,0.090436
2021_BEL_SPA-FR_PER_POST,2021_BEL_SPA-FR,PER,post_quali,10.9031,1.0695,0.091717
2021_BEL_SPA-FR_HAM_PRE,2021_BEL_SPA-FR,HAM,pre,34.1076,1.0627,0.029319
2021_BEL_SPA-FR_HAM_POST,2021_BEL_SPA-FR,HAM,post_quali,37.1678,1.0695,0.026905
2021_BEL_SPA-FR_RUS_PRE,2021_BEL_SPA-FR,RUS,pre,32.4591,1.0627,0.030808
2021_BEL_SPA-FR_RUS_POST,2021_BEL_SPA-FR,RUS,post_quali,33.6462,1.0695,0.029721
2021_BEL_SPA-FR_LEC_PRE,2021_BEL_SPA-FR,LEC,pre,201.2072,1.0627,0.00497
2021_BEL_SPA-FR_LEC_POST,2021_BEL_SPA-FR,LEC,post_quali,239.2917,1.0695,0.004179
2021_BEL_SPA-FR_SAI_PRE,2021_BEL_SPA-FR,SAI,pre,60.7903,1.0627,0.01645
2021_BEL_SPA-FR_SAI_POST,2021_BEL_SPA-FR,SAI,post_quali,68.7758,1.0695,0.01454
2021_BEL_SPA-FR_NOR_PRE,2021_BEL_SPA-FR,NOR,pre,50.1278,1.0627,0.019949
2021_BEL_SPA-FR_NOR_POST,2021_BEL_SPA-FR,NOR,post_quali,53.9462,1.0695,0.018537
2021_BEL_SPA-FR_PIA_PRE,2021_BEL_SPA-FR,PIA,pre,95.6846,1.0627,0.010451
2021_BEL_SPA-FR_PIA_POST,2021_BEL_SPA-FR,PIA,post_quali,106.9061,1.0695,0.009354
2021_BEL_SPA-FR_ALO_PRE,2021_BEL_SPA-FR,ALO,pre,5.3597,1.0627,0.186578
2021_BEL_SPA-FR_ALO_POST,2021_BEL_SPA-FR,ALO,post_quali,5.1543,1.0695,0.194013
2021_BEL_SPA-FR_STR_PRE,2021_BEL_SPA-FR,STR,pre,8.7397,1.0627,0.11442
2021_BEL_SPA-FR_STR_POST,2021_BEL_SPA-FR,STR,post_quali,8.5106,1.0695,0.117501
2021_BEL_SPA-FR_OCO_PRE,2021_BEL_SPA-FR,OCO,pre,43.6853,1.0627,0.022891
2021_BEL_SPA-FR_OCO_POST,2021_BEL_SPA-FR,OCO,post_quali,46.4296,1.0695,0.021538
2021_BEL_SPA-FR_GAS_PRE,2021_BEL_SPA-FR,GAS,pre,41.2337,1.0627,0.024252
2021_BEL_SPA-FR_GAS_POST,2021_BEL_SPA-FR,GAS,post_quali,47.2367,1.0695,0.02117
2021_BEL_SPA-FR_ALB_PRE,2021_BEL_SPA-FR,ALB,pre,208.7247,1.0627,0.004791
2021_BEL_SPA-FR_ALB_POST,2021_BEL_SPA-FR,ALB,post_quali,251.3826,1.0695,0.003978
2021_BEL_SPA-FR_TSU_PRE,2021_BEL_SPA-FR,TSU,pre,126.8231,1.0627,0.007885
2021_BEL_SPA-FR_TSU_POST,2021_BEL_SPA-FR,TSU,post_quali,148.9647,1.0695,0.006713
2021_BEL_SPA-FR_HUL_PRE,2021_BEL_SPA-FR,HUL,pre,15.6597,1.0627,0.063858
2021_BEL_SPA-FR_HUL_POST,2021_BEL_SPA-FR,HUL,post_quali,16.4368,1.0695,0.060839
2021_BEL_SPA-FR_BOT_PRE,2021_BEL_SPA-FR,BOT,pre,29.2851,1.0627,0.034147
2021_BEL_SPA-FR_BOT_POST,2021_BEL_SPA-FR,BOT,post_quali,29.9796,1.0695,0.033356
2021_BEL_SPA-FR_MAG_PRE,2021_BEL_SPA-FR,MAG,pre,111.7818,1.0627,0.008946
2021_BEL_SPA-FR_MAG_POST,2021_BEL_SPA-FR,MAG,post_quali,129.668,1.0695,0.007712
2021_BEL_SPA-FR_ZHO_PRE,2021_BEL_SPA-FR,ZHO,pre,72.9927,1.0627,0.0137
2021_BEL_SPA-FR_ZHO_POST,2021_BEL_SPA-FR,ZHO,post_quali,80.5477,1.0695,0.012415
2021_BEL_SPA-FR_SAR_PRE,2021_BEL_SPA-FR,SAR,pre,14.4157,1.0627,0.069369
2021_BEL_SPA-FR_SAR_POST,2021_BEL_SPA-FR,SAR,post_quali,14.393,1.0695,0.069478
2021_BEL_SPA-FR_LAW_PRE,2021_BEL_SPA-FR,LAW,pre,5.2147,1.0627,0.191765
2021_BEL_SPA-FR_LAW_POST,2021_BEL_SPA-FR,LAW,post_quali,4.9526,1.0695,0.201915
2021_USA_MIAMI_VER_PRE,2021_USA_MIAMI,VER,pre,13.8083,1.1132,0.07242
2021_USA_MIAMI_VER_POST,2021_USA_MIAMI,VER,post_quali,13.9725,1.0628,0.071569
2021_USA_MIAMI_PER_PRE,2021_USA_MIAMI,PER,pre,11.9519,1.1132,0.083669
2021_USA_MIAMI_PER_POST,2021_USA_MIAMI,PER,post_quali,11.7954,1.0628,0.084779
2021_USA_MIAMI_HAM_PRE,2021_USA_MIAMI,HAM,pre,43.4348,1.1132,0.023023
2021_USA_MIAMI_HAM_POST,2021_USA_MIAMI,HAM,post_quali,46.7858,1.0628,0.021374
2021_USA_MIAMI_RUS_PRE,2021_USA_MIAMI,RUS,pre,34.9834,1.1132,0.028585
2021_USA_MIAMI_RUS_POST,2021_USA_MIAMI,RUS,post_quali,36.7525,1.0628,0.027209
2021_USA_MIAMI_LEC_PRE,2021_USA_MIAMI,LEC,pre,163.8807,1.1132,0.006102
2021_USA_MIAMI_LEC_POST,2021_USA_MIAMI,LEC,post_quali,192.6782,1.0628,0.00519
2021_USA_MIAMI_SAI_PRE,2021_USA_MIAMI,SAI,pre,57.8436,1.1132,0.017288
2021_USA_MIAMI_SAI_POST,2021_USA_MIAMI,SAI,post_quali,64.6872,1.0628,0.015459
2021_USA_MIAMI_NOR_PRE,2021_USA_MIAMI,NOR,pre,45.1814,1.1132,0.022133
2021_USA_MIAMI_NOR_POST,2021_USA_MIAMI,NOR,post_quali,48.0631,1.0628,0.020806
